dist loss
-5.0 0.87595890625
-4.5 0.667679453125
-4.0 0.5050510546875
-3.5 0.3829655078125
-3.0 0.2934601171875
-2.5 0.22935587890625
-2.0 0.1844534375
-1.5 0.15358458984375
-1.0 0.133013037109375
-0.5 0.120500126953125
0.0 0.114663671875
0.5 0.115459775390625
1.0 0.12471478515625
1.5 0.147999599609375
2.0 0.1982523046875
2.5 0.30381529296875
3.0 0.5314646484375
3.5 1.0493209375
4.0 2.21648109375
4.5 4.476430625
5.0 8.562158125
