dist loss
-2.0 18.25892
-1.8 11.54163625
-1.6 6.621908125
-1.4 3.4377728125
-1.2 1.69257484375
-1.0 0.803808203125
-0.7999999999999998 0.3757879296875
-0.5999999999999999 0.1781476171875
-0.3999999999999999 0.09129693359375
-0.19999999999999996 0.056024609375
0.0 0.0459181591796875
0.20000000000000018 0.05502400390625
0.40000000000000036 0.09521251953125
0.6000000000000001 0.214495234375
0.8000000000000003 0.567580546875
1.0 1.73160453125
1.2000000000000002 4.855063125
1.4000000000000004 10.4175825
1.6 19.09477125
1.8000000000000003 32.267805
2.0 52.404135
