dist loss
-5.0 0.98633984375
-4.5 0.64748171875
-4.0 0.441083984375
-3.5 0.3160924609375
-3.0 0.23925759765625
-2.5 0.19101619140625
-2.0 0.159739423828125
-1.5 0.1390128125
-1.0 0.125091533203125
-0.5 0.115902841796875
0.0 0.110531787109375
0.5 0.1090633203125
1.0 0.113234658203125
1.5 0.12749458984375
2.0 0.1622298046875
2.5 0.24296443359375
3.0 0.4394437109375
3.5 0.957981796875
4.0 2.38955890625
4.5 5.909866875
5.0 13.07129875
