dist loss
-6.0 1.4014340625
-5.4 1.170027265625
-4.8 0.94951234375
-4.2 0.744733671875
-3.6 0.5669487109375
-3.0 0.4254168359375
-2.4000000000000004 0.32212353515625
-1.7999999999999998 0.25145515625
-1.2000000000000002 0.20699296875
-0.6000000000000005 0.18233693359375
0.0 0.172884765625
0.5999999999999996 0.17672806640625
1.1999999999999993 0.196150078125
1.7999999999999998 0.2412462890625
2.4000000000000004 0.3396466796875
3.0 0.559014765625
3.5999999999999996 1.064069375
4.199999999999999 2.2238425
4.799999999999999 4.6654021875
5.4 9.34797125
6.0 18.21245625
